,Central,East,South,SouthWest,NorthWest
2030-03-18 20:00:00,6385.197440422463,4501.196879559687,565.4571232283466,4092.096869584626,1245.4720713210106
2030-03-18 21:00:00,6179.948284408684,4212.875859220524,543.766854106253,3992.696284828477,1183.7974048981464
2030-03-18 22:00:00,5809.4092194776,3985.066142055207,478.4644137058932,3721.171026264144,1072.7640099994687
2030-03-18 23:00:00,5482.251826399662,3665.833827089036,438.3218933291628,3569.5896158025816,909.5498602499222
2030-03-19 00:00:00,5252.8572191092335,3620.818518722008,420.6864632199988,3478.60473619059,825.3628533962274
2030-03-19 01:00:00,5107.0055107262815,3493.51971464319,401.9933624758131,3426.111601351772,782.8900820272839
2030-03-19 02:00:00,5132.763245255792,3542.854004826624,398.8638333194294,3415.570058838673,761.9098683359507
2030-03-19 03:00:00,5009.6069856077165,3524.6792330485105,400.48290371049904,3481.498321704249,756.4832599141265
2030-03-19 04:00:00,5055.754677709154,3648.519808974898,407.6223533404516,3493.189996736675,769.842609228195
2030-03-19 05:00:00,5203.0830579048215,3930.4866640285977,436.6764165489211,3535.562304567876,805.6021037915409
2030-03-19 06:00:00,5337.440246531642,4195.528682766922,490.68483917908975,3752.2366851765582,929.8975561764572
2030-03-19 07:00:00,5597.208428098609,4147.949651002347,488.50041676654655,3810.862717723504,1105.3879317893916
2030-03-19 08:00:00,5976.902689205646,4111.047083116663,491.4904985072445,3859.075914949966,1147.8020343959545
2030-03-19 09:00:00,6092.070239977223,4215.03536214259,486.5085463155717,3886.663557032799,1149.9044177986702
2030-03-19 10:00:00,6190.949063875588,4106.685142255276,481.9779531442953,3782.730584971881,1115.5709431212586
2030-03-19 11:00:00,6246.518684672893,4111.673559139092,476.3879295841131,3814.288011390993,1162.6029830787445
2030-03-19 12:00:00,6082.852567340015,3968.87796128173,472.4885010648395,3760.6226790791206,1108.9721803881482
2030-03-19 13:00:00,6107.561627713199,4104.9811593903205,477.9008727689165,3795.8310546603743,1087.5242400186353
2030-03-19 14:00:00,6273.167702398127,4013.2219596569175,485.3374379489743,3739.1625440568,1078.1054227307848
2030-03-19 15:00:00,6198.14810404702,4162.772454782408,484.3245301041764,3834.2224810497873,1088.4068524348413
2030-03-19 16:00:00,6241.195633945108,4359.731936028963,512.4498182039533,3874.7899671240607,1161.4459757408313
2030-03-19 17:00:00,6425.123872828305,4491.623653569328,534.9198019067319,4005.015033472072,1220.511363744963
2030-03-19 18:00:00,6358.136277381204,4508.184463811799,558.002757503673,4124.30722495503,1243.3250072268402
2030-03-19 19:00:00,6352.9478593204585,4497.587536646635,572.719127733627,4101.152997384739,1253.803274782879
2030-03-19 20:00:00,6381.440665969067,4487.283098203343,564.2906568375176,4040.866816761956,1246.5134006864264
2030-03-19 21:00:00,6131.507647778253,4296.727084854884,539.9411816125513,4018.573187213795,1178.2047784427969
2030-03-19 22:00:00,5861.1624308611645,4016.680694071757,483.4287268639222,3742.3250542100536,1083.692805611416
2030-03-19 23:00:00,5552.130212562776,3748.743678208156,430.7246752928892,3609.8401874468727,907.7843179022144
2030-03-20 00:00:00,5250.58705838568,3597.975410789249,420.78041314336326,3512.2733372371117,836.5229018688833
2030-03-20 01:00:00,5170.295938371214,3515.3438074833493,399.98332954130194,3466.837645434304,788.7930759198355
2030-03-20 02:00:00,5024.655140557578,3514.263422981353,404.1661852757852,3455.7924583385693,769.0550140952508
2030-03-20 03:00:00,5103.746599573325,3518.610325709603,396.0134784727845,3471.627344227417,761.4377251539888
2030-03-20 04:00:00,5091.015076701506,3672.904003137561,404.99512641286026,3529.791231504628,767.0704187614737
2030-03-20 05:00:00,5216.267150782066,4003.155687533018,442.174627156062,3544.353437615921,808.7635682136033
2030-03-20 06:00:00,5390.637095246454,4188.736471901688,481.7711822775702,3833.7540496366414,953.3062697544608
2030-03-20 07:00:00,5632.067563908151,4204.328912758527,479.5044496400869,3915.795534669354,1108.5339142185037
2030-03-20 08:00:00,6092.206853386602,4198.9069767959945,483.54810588647473,3899.690206487991,1158.3117333931175
2030-03-20 09:00:00,6230.7358347078125,4259.864859650103,477.1489716038367,3832.4921626513815,1165.101826891255
2030-03-20 10:00:00,6335.051440317961,4196.893408232406,483.9769679620701,3940.518779709325,1154.2198474023835
2030-03-20 11:00:00,6130.45073325315,4151.045347134462,486.39802665443057,3849.930752549131,1168.3118163947704
2030-03-20 12:00:00,6042.197578669415,4026.3590256321,467.4588438348574,3844.452077096828,1096.3918068429527
2030-03-20 13:00:00,6028.98521462006,4114.601740428955,472.31191217754224,3725.538342274645,1086.9778643038774
2030-03-20 14:00:00,6208.824385290114,4158.862903205331,477.35806633623815,3841.8284404658784,1096.2902568613183
2030-03-20 15:00:00,6196.89085623025,4215.076486892121,483.91653352953057,3803.155605820536,1111.7223827787066
2030-03-20 16:00:00,6343.974426359738,4379.910145516175,496.58497943409975,3962.2444618772247,1134.463655982877
2030-03-20 17:00:00,6297.007890158541,4427.95747900545,536.5353054153418,3955.70380966659,1208.8480026656362
2030-03-20 18:00:00,6360.726242268576,4512.753526910473,562.6737023978272,4233.423903215994,1259.8409443627004
2030-03-20 19:00:00,6358.614511819997,4631.31618101142,574.009529550409,4107.779873219642,1253.519006233591
2030-03-20 20:00:00,6429.321027890291,4491.441715249093,555.1808511260106,4075.3597015734367,1239.1116064881162
2030-03-20 21:00:00,6117.65063640295,4234.6793689709575,536.3706451278003,3987.6644193195098,1199.858248515067
2030-03-20 22:00:00,5853.906098189986,3911.7986442317074,476.0460974863388,3803.921560573978,1091.749932019541
2030-03-20 23:00:00,5542.872561054728,3783.890208603074,437.1754344227446,3614.495094909303,920.6192053284988
2030-03-21 00:00:00,5250.152656041467,3664.3298686479984,426.7794257209532,3506.423033722235,818.8817306523556
2030-03-21 01:00:00,5124.218163520995,3499.664430924668,404.4983491382424,3433.8507117425784,793.7827984751239
2030-03-21 02:00:00,5053.6991431760825,3467.439311378462,400.9089227866485,3447.900252076569,762.9706113506151
2030-03-21 03:00:00,4981.881743611393,3587.2531277897024,405.964855069528,3385.147756032893,765.435725279625
2030-03-21 04:00:00,5026.473482226358,3645.133006229045,414.0102860835675,3462.278802457327,798.0206950073763
2030-03-21 05:00:00,5260.51191732422,3907.519724358036,443.9059900253426,3562.7120798710994,816.2152008708612
2030-03-21 06:00:00,5487.891039195831,4253.404675740957,484.5354023158429,3845.243903202735,954.6479979760826
2030-03-21 07:00:00,5605.859735856544,4146.512201335745,483.5630825445626,3868.102981373288,1089.1343683018977
2030-03-21 08:00:00,5920.271942638384,4223.955730002509,491.6730990989954,3840.249871124873,1156.7030987319522
2030-03-21 09:00:00,6170.335636283783,4176.62336286551,474.6317991544599,3930.2044667032474,1166.565901224836
2030-03-21 10:00:00,6200.30570089913,4195.924702169007,481.5332196496466,3821.2988212208297,1172.2593156541086
2030-03-21 11:00:00,6180.799716093803,4125.387797556023,485.4347836199042,3895.076121023209,1163.4825954804892
2030-03-21 12:00:00,6080.252298575336,4086.309908642906,468.9812075802977,3768.6402008603263,1111.378089378054
2030-03-21 13:00:00,6133.191617650561,4122.376637293265,475.5284323466321,3827.392759670435,1108.0908104458804
2030-03-21 14:00:00,6281.689725961066,4101.335376121369,473.9335884675859,3803.481846265469,1081.5118253004423
2030-03-21 15:00:00,6218.323297214152,4160.336454506175,482.88455010399406,3821.52079059084,1109.412985077761
2030-03-21 16:00:00,6161.532314635945,4337.042836892137,499.7587412047865,3920.009995226428,1164.190757331237
2030-03-21 17:00:00,6440.411853028416,4369.890066742871,536.473513258545,4035.6567163081854,1183.9173714423712
2030-03-21 18:00:00,6352.885245337928,4463.118139208658,549.7994437674715,4143.133888711684,1244.8969135911184
2030-03-21 19:00:00,6407.292368729358,4544.479419501121,567.716341887678,4212.991830610087,1251.0463344806144
2030-03-21 20:00:00,6396.928517732265,4466.73342755077,557.0374437176829,4061.127567673752,1204.6643038674265
2030-03-21 21:00:00,6176.622439739795,4273.7502087997655,537.3115573529625,3908.157444672456,1190.584399943259
2030-03-21 22:00:00,5825.586276096197,3952.019781925742,476.4353251378483,3853.943249511196,1088.2398198997969
2030-03-21 23:00:00,5594.731759200812,3763.852854232589,448.287826999859,3594.945299951591,922.986267686246
2030-03-22 00:00:00,5266.546625017193,3584.568834315448,417.74759095860304,3460.437303885672,823.6963825157027
2030-03-22 01:00:00,5052.518083174148,3474.51034610174,409.2072335941045,3453.059886264633,786.6932671802364
2030-03-22 02:00:00,5106.554345922541,3597.657700832029,399.445550243601,3439.5729554667496,763.8329266754171
2030-03-22 03:00:00,4960.994855634559,3578.513016056821,400.4498792559354,3505.956906501104,768.81426909601
2030-03-22 04:00:00,5069.360597392146,3588.4526826291917,407.35025794585215,3493.13693687364,779.3435264267255
2030-03-22 05:00:00,5229.54971811863,3954.52769639195,437.8568810358986,3598.6507211294497,803.6000493596663
2030-03-22 06:00:00,5308.489670803012,4145.79561588075,483.22458565532986,3751.279260063196,947.6031358813066
2030-03-22 07:00:00,5668.547487279994,4100.929513443384,492.8653172961938,3842.86251540511,1112.9828546227695
2030-03-22 08:00:00,6001.526020298996,4270.807169339821,479.059119571343,3949.405574022302,1150.201776734788
2030-03-22 09:00:00,6133.221715219014,4220.546594550429,484.1293336812053,3919.3728638194343,1161.8042791683035
2030-03-22 10:00:00,6289.512128919999,4204.946687877475,488.48617486172895,3834.370686456816,1164.736886937377
2030-03-22 11:00:00,6207.8539733955895,4098.920007574535,484.8634247360017,3853.372590573368,1164.7004618038086
2030-03-22 12:00:00,6010.847849387773,4041.5629008690175,484.7683499410568,3855.904461674776,1117.6396140231177
2030-03-22 13:00:00,6189.961451657741,4106.828567277335,474.5174020902544,3855.761684081754,1093.3634659908205
2030-03-22 14:00:00,6231.777136843147,4088.3030954329865,480.782963355225,3792.840816596131,1092.0738010315831
2030-03-22 15:00:00,6171.302447870434,4271.261491037953,477.4773262566065,3848.8211468800505,1108.5502362283755
2030-03-22 16:00:00,6357.367634220089,4274.567932160348,500.2956801775784,3973.6557050910287,1145.5857667026123
2030-03-22 17:00:00,6282.503897102111,4478.3786998257765,536.8562465404619,4159.837865963192,1201.6380253058164
2030-03-22 18:00:00,6312.938295009949,4575.830583450556,553.5908588715478,4119.940754019157,1231.9883980635095
2030-03-22 19:00:00,6548.668845173111,4623.700200009496,579.0421720774121,4101.800948970093,1222.5054165370998
2030-03-22 20:00:00,6307.5967492317895,4543.881319915035,573.8516807936971,4184.851351394132,1254.643666039343
2030-03-22 21:00:00,6282.097027938718,4301.3340820546855,532.4253130846034,3999.816433881864,1215.548264452973
2030-03-22 22:00:00,5867.289283062379,3978.507600093981,482.7998642396597,3823.777577670086,1075.0822130661554
2030-03-22 23:00:00,5459.059895801059,3755.180746131765,443.91979801051673,3573.0718573826152,933.6278798766064
2030-03-23 00:00:00,5150.309305624398,3638.272864442282,427.7813663215241,3544.557599579523,823.7686946115502
2030-03-23 01:00:00,5171.873185508075,3489.8539287983604,404.3564113917991,3464.628750108478,786.5685698149724
2030-03-23 02:00:00,5058.032941995186,3515.9944318766857,399.4860407582843,3438.069906899096,776.4223590663507
2030-03-23 03:00:00,4903.447829179983,3521.5848518682496,404.8284598338577,3407.042118178202,764.1635244586836
2030-03-23 04:00:00,5066.323650981229,3682.349708812416,401.138732896777,3414.782673400671,756.8619879713266
2030-03-23 05:00:00,5114.424050620504,3914.656560085832,448.3769474901439,3569.409577210671,798.6941437743478
2030-03-23 06:00:00,5371.845684453432,4133.891796497002,486.4271092349614,3744.293104691076,948.0796280085
2030-03-23 07:00:00,5623.07949611148,4173.101548048208,487.897878961446,3827.2937654433554,1088.4670298873732
2030-03-23 08:00:00,5963.580947113381,4285.2173461807015,491.3618478433629,3838.6927468681774,1141.9339752359235
2030-03-23 09:00:00,6217.102085620628,4121.969988197568,487.88412410530367,3820.106313425053,1159.1089321785428
2030-03-23 10:00:00,6188.934093230084,4121.495864989689,478.3246114987333,3880.4492889312182,1156.8519541029734
2030-03-23 11:00:00,6118.458568872176,4050.0081963204,477.9886211401288,3779.5616861336503,1137.614559567735
2030-03-23 12:00:00,6069.444873301611,4052.6971244361166,470.62239072411626,3812.492254555882,1091.213454200387
2030-03-23 13:00:00,6108.396859258719,4110.26705419727,479.8989449326407,3759.791953977173,1081.6618813606478
2030-03-23 14:00:00,6090.065862006991,4019.941708837721,475.5919639986748,3802.192817531765,1095.1664947042682
2030-03-23 15:00:00,6196.948366960713,4085.158698793962,487.7766920147988,3788.695308292225,1097.378085881903
2030-03-23 16:00:00,6255.350284337747,4343.7180276805375,500.9042624194618,3871.008711067074,1130.3526167623124
2030-03-23 17:00:00,6241.667283047777,4466.390594306379,534.7187650190921,4085.231076431631,1197.4080652066943
2030-03-23 18:00:00,6413.024521966666,4498.918498811055,562.800548092525,4012.32914326036,1233.5110615192034
2030-03-23 19:00:00,6271.411448396999,4613.834724399571,565.2373703210935,4115.025924398904,1222.1478287870057
2030-03-23 20:00:00,6228.232636630587,4472.104715668095,565.204017455802,4131.099877242815,1242.945025107277
2030-03-23 21:00:00,6099.289223825011,4226.63503435584,531.6632711821017,3987.548926535965,1171.695208607969
2030-03-23 22:00:00,5773.45753961137,3857.187373968352,484.40645919591,3827.0780258027817,1073.6707252417832
2030-03-23 23:00:00,5467.457324087075,3700.473689195343,437.5743164371418,3583.390927361316,911.5119113031632
2030-03-24 00:00:00,4969.754994596994,3498.0081729189337,415.7406303692968,3422.7598170617307,823.0009832616439
2030-03-24 01:00:00,4860.01439401396,3422.63355692277,407.87163100923846,3409.599097698489,772.5298570764279
2030-03-24 02:00:00,4826.123173036666,3457.762984785244,404.2028088208086,3380.643924727594,755.7463509689203
2030-03-24 03:00:00,4863.375315196568,3481.9936337369168,393.9663586530963,3419.7740299010925,750.6945366640265
2030-03-24 04:00:00,4870.25411180415,3566.509626719077,411.5261560557129,3442.720890550067,770.1214687861399
2030-03-24 05:00:00,4972.6161338631455,3902.08011912756,444.5310304990377,3591.670390302282,812.4972318910463
2030-03-24 06:00:00,5201.986576086302,4117.586683782743,476.97188036471545,3735.322741176966,944.8941122875646
2030-03-24 07:00:00,5360.4427271667255,4121.76402064449,481.2443172892486,3876.871423732206,1070.2841433144558
2030-03-24 08:00:00,5802.659701625522,4134.518492834867,487.8579310359145,3884.1804290284817,1136.1224514491284
2030-03-24 09:00:00,5971.20434529572,4219.285814712158,476.7173283797384,3840.6807556513713,1161.6667147528872
2030-03-24 10:00:00,6011.441170358316,4122.204303301438,481.6888122796736,3820.8639743988506,1147.0611481849658
2030-03-24 11:00:00,6012.185137925118,3940.329632178645,478.7557289765013,3868.813558019857,1148.6529480621052
2030-03-24 12:00:00,5775.708478189004,4016.061132810912,468.5674537622672,3762.603447093052,1091.5749897027374
2030-03-24 13:00:00,5995.210144933428,3981.3435128494257,469.11200121875936,3863.8845237217015,1107.8021344779638
2030-03-24 14:00:00,5988.5723393620665,4026.602498425698,468.470832372179,3715.422955017048,1086.242096122868
2030-03-24 15:00:00,6031.899455293554,4087.3247412066594,480.3208968887532,3836.9264522366975,1080.8276838551844
2030-03-24 16:00:00,5950.738220348135,4204.412612699791,500.99082542253547,3844.1623896841434,1122.7275622559648
2030-03-24 17:00:00,6206.429900250846,4410.205972525385,535.2072176251295,3970.703998522535,1211.3634783831787
2030-03-24 18:00:00,6170.000811407258,4470.662285991612,555.3115884684104,4081.6162306782167,1219.2037407352047
2030-03-24 19:00:00,6086.967597134019,4531.550368753428,563.864856839242,4142.958684384222,1216.5981154213514
2030-03-24 20:00:00,5965.446682957365,4416.921626381002,562.0394296126086,4034.244503563696,1212.613032722067
2030-03-24 21:00:00,5930.486613067411,4167.8071308654135,536.370477411282,3922.430106044424,1185.492683267188
2030-03-24 22:00:00,5644.487850455995,3928.873658792188,480.2796105283479,3740.298377874297,1057.052710945395
2030-03-24 23:00:00,5301.9726681952825,3689.998502908068,442.8608385931847,3547.8192630826074,928.9090168841929
2030-03-25 00:00:00,5202.306074044005,3586.6906720604925,420.4995203066676,3420.8638027472216,826.1829405711044
2030-03-25 01:00:00,5131.751007978791,3552.977972720054,407.5975018361594,3433.806062064187,784.3907710609702
2030-03-25 02:00:00,5019.315884580401,3486.749351387569,396.882554669116,3367.7182896274694,774.8637365824366
2030-03-25 03:00:00,4950.935180782537,3470.6585453990747,398.7847523169605,3451.4681132562496,743.060425670783
2030-03-25 04:00:00,5023.780329715028,3689.089591093044,414.8110883168281,3438.600408836147,756.8854130569591
2030-03-25 05:00:00,5165.164038017762,3938.7824397925056,444.0441551829312,3613.6687590121633,816.8953496225156
2030-03-25 06:00:00,5410.000455457242,4158.650078794335,489.08547332658594,3804.646043151239,922.7658256107036
2030-03-25 07:00:00,5448.782395604631,4111.765187423158,478.2445581941557,3882.161382456774,1091.7931975802642
2030-03-25 08:00:00,5958.23248659228,4161.406353938049,479.3384245220509,3868.315409023312,1157.5077124660236
2030-03-25 09:00:00,6247.562091855322,4189.453575773,489.4640829758581,3828.520775327332,1147.0126867721913
2030-03-25 10:00:00,6243.091077394816,4180.373859516832,480.9751486005068,3938.8465373301938,1145.8300524884846
2030-03-25 11:00:00,6211.001145625785,4161.261459003742,481.55640873180886,3761.7624032684826,1141.3952257655687
2030-03-25 12:00:00,5970.278390308906,4042.220921484427,479.267032624233,3782.82689517051,1099.3450971483974
2030-03-25 13:00:00,6089.414182955277,4075.4308255968513,473.35935853189625,3732.059000674369,1114.5630814832684
2030-03-25 14:00:00,6220.798122421058,4092.041047960111,476.4084441462959,3779.35460446502,1091.3604609171723
2030-03-25 15:00:00,6194.512770551299,4167.219119078678,480.7209421898663,3820.501014741926,1110.3910099749
2030-03-25 16:00:00,6354.993162991109,4231.672127521124,494.1027229756397,3956.7380688661465,1137.6075946136975
2030-03-25 17:00:00,6410.941259907588,4457.934324058155,529.6104208000119,4032.850163861673,1209.5232255213534
2030-03-25 18:00:00,6279.6748836430725,4494.04676326184,557.361400348421,4066.059076506895,1246.822954097193
2030-03-25 19:00:00,6162.4669086057065,4565.165007216838,563.0892218761289,4143.437163644162,1238.25738549854
2030-03-25 20:00:00,6383.784302291168,4411.219782929136,566.205124789408,4084.673632317613,1227.9668761570097
2030-03-25 21:00:00,6075.976190769943,4204.553415358132,525.2973872053497,3920.286709211015,1187.7831727768014
2030-03-25 22:00:00,5818.345041112182,3976.884690250941,489.1946820629311,3816.352500147984,1069.400346506706
2030-03-25 23:00:00,5424.592928639113,3687.207829162949,444.1587102557464,3625.873941300417,921.0949045443408
2030-03-26 00:00:00,5180.966605311492,3529.375711428076,414.6965869957732,3494.974014134882,831.6234545855906
2030-03-26 01:00:00,5088.446844948525,3574.0788173069186,403.258999821741,3484.1564194732987,784.1138460359166
2030-03-26 02:00:00,4994.789020156869,3511.8949046477887,396.0552850005241,3447.135731098102,755.4842957277231
2030-03-26 03:00:00,5002.473076327827,3517.1787939786245,396.4955990248199,3441.035971422847,760.0767387398364
2030-03-26 04:00:00,5058.834554535609,3580.129883410659,408.58644772347486,3492.873641354482,767.2397151438964
2030-03-26 05:00:00,5239.179828232957,3903.720637148104,438.81861173178766,3587.371755397852,828.9710649200944
2030-03-26 06:00:00,5444.671812112074,4143.882785491653,488.449452244021,3804.466803482063,948.6734286298548
2030-03-26 07:00:00,5610.405590470904,4160.962853115027,490.9162707341072,3819.513704233471,1092.4105687977838
2030-03-26 08:00:00,5985.761761862468,4255.080589064989,479.24626328346926,3935.2777256592576,1147.1235543096443
2030-03-26 09:00:00,6321.359756621962,4130.59495146132,477.093297591632,3851.4751804518814,1156.0268655906705
2030-03-26 10:00:00,6300.803827172585,4190.81917722735,486.74015962130056,3931.491309529356,1149.7027681964466
2030-03-26 11:00:00,6198.046014807688,4092.373939824425,481.1090158155276,3734.582724474744,1154.354269210838
2030-03-26 12:00:00,6035.8868728449415,4064.005842836656,465.6270445034061,3840.4638372976383,1108.7285521364622
2030-03-26 13:00:00,6169.842610370044,4080.5602241041806,486.198554919968,3754.726794664564,1115.6639343365182
2030-03-26 14:00:00,6171.7221919989415,4016.183240359114,475.0635164029304,3729.632463665403,1088.1118544479823
2030-03-26 15:00:00,6222.99087632836,4158.876764385563,481.6330527165117,3829.166267331031,1114.9439216578364
2030-03-26 16:00:00,6381.63346268817,4315.2759891105125,514.6628566123342,3913.866597740259,1154.6388538166195
2030-03-26 17:00:00,6366.668902367846,4457.62404744091,544.9842882999926,4019.711710266055,1200.9211861801125
2030-03-26 18:00:00,6361.358724140554,4549.985206840625,553.5037562892809,4129.430912095183,1241.8839801468555
2030-03-26 19:00:00,6217.87605775569,4611.525752615065,559.6142538573163,4012.83992588655,1228.1198290586492
2030-03-26 20:00:00,6404.342283215202,4544.86927897115,569.2816394368472,4053.417699858601,1247.5792839818212
2030-03-26 21:00:00,6177.695211792091,4244.590704994835,529.9089958422218,3935.12023173306,1189.3708404570928
2030-03-26 22:00:00,5833.794387587337,4007.284441179009,479.8755182185312,3752.8439948429454,1087.501708190167
2030-03-26 23:00:00,5463.826846709912,3778.085144778393,440.7580185335378,3581.01337032134,930.40801456646
2030-03-27 00:00:00,5190.822329282672,3571.2811103078448,421.5106649614584,3559.770594039718,818.6671112970188
2030-03-27 01:00:00,5113.210812811444,3485.1141137845325,399.5413277480836,3464.589976030793,782.5903927268847
2030-03-27 02:00:00,5092.161306510704,3546.244954460435,398.1699572421794,3412.1058972159462,755.6004265364872
2030-03-27 03:00:00,4996.070145018281,3563.2302943526543,402.9590666663216,3437.341605112351,753.7313924321437
2030-03-27 04:00:00,5103.396418484782,3619.7464079465535,405.1737464865816,3508.7917422743703,795.3562226964924
2030-03-27 05:00:00,5205.856249711878,3955.361857904775,435.69448803851486,3616.206330692096,802.9237734530573
2030-03-27 06:00:00,5296.9342339476325,4172.747722978829,478.1206701707172,3759.7025308890097,955.1674150855716
2030-03-27 07:00:00,5670.077741632942,4140.899922155874,484.093486734761,3862.300405666991,1110.789101400288
2030-03-27 08:00:00,5917.652176784456,4165.707026103262,490.7600573599348,3854.265775979697,1137.9340175264786
2030-03-27 09:00:00,6228.163074254769,4201.049404323718,471.6334327394152,3908.411155039968,1146.93798144681
2030-03-27 10:00:00,6261.069536301801,4208.03453170026,479.4620430592941,3893.590417390256,1179.7275000501909
2030-03-27 11:00:00,6143.185010363424,4090.1644923567897,484.3947409952606,3860.612141805523,1164.9410426952218
2030-03-27 12:00:00,6000.115107880111,4047.529814821713,473.3996306110303,3809.482289225352,1125.09910216672
2030-03-27 13:00:00,6131.734800698276,4039.59562763428,475.4812022333637,3797.044383739259,1094.18445523321
2030-03-27 14:00:00,6241.595624866961,4040.3446014377305,467.04824785477246,3742.3142606489273,1113.3031128968491
2030-03-27 15:00:00,6210.195943916441,4177.617520076953,486.2930011944379,3780.810878800159,1116.0929836513797
2030-03-27 16:00:00,6395.118048188131,4341.789095420643,513.839638551087,3948.259950380695,1142.488828319605
2030-03-27 17:00:00,6364.493230008854,4429.939776306452,537.2361038915466,4022.162123136271,1223.7169085614507
2030-03-27 18:00:00,6457.886683045119,4632.616231994553,550.8611373368171,4173.679023040934,1236.1876188505337
2030-03-27 19:00:00,6298.666487419159,4541.29093742956,571.07958260161,4110.043574551766,1261.039853045203
2030-03-27 20:00:00,6463.015744278567,4474.627898805814,566.6485732045365,4044.724512602852,1235.2134580273132
2030-03-27 21:00:00,6207.327761704759,4275.705685932011,538.5389118741816,4014.031159369387,1222.388249212164
2030-03-27 22:00:00,5820.797607697998,4116.878909741915,475.0010842044683,3763.455147571705,1080.6319720185309
2030-03-27 23:00:00,5444.493539965671,3745.3926952110855,433.4491420871408,3610.225546344893,934.6775506379048
