,Central,East,South,SouthWest,NorthWest
2035-01-01 18:00:00,7660.359250582817,5672.528248801179,677.4127298270535,5074.519132107976,1453.9201502433434
2035-01-01 19:00:00,7689.548157095934,5693.84489008825,696.0654055420082,5022.064743678762,1445.4535160395503
2035-01-01 20:00:00,7728.004060896406,5616.269609245695,688.815303035701,4966.395032437294,1432.722251599092
2035-01-01 21:00:00,7454.663459789828,5321.6622692999,645.6138156505024,4699.731371252454,1354.3244200052493
2035-01-01 22:00:00,7056.457111807969,4947.1611827656,587.5395956232447,4560.500594644399,1250.8153022096312
2035-01-01 23:00:00,6510.6151877744105,4641.7636749775365,544.2748983423224,4380.925774056857,1095.7284392572162
2035-01-02 00:00:00,6177.089010179473,4498.5133465922345,511.39787158082106,4219.278440840248,967.7613670567782
2035-01-02 01:00:00,6069.616112372193,4311.089859413863,487.8014825687064,4183.937950709204,918.1061933523708
2035-01-02 02:00:00,6030.220604213565,4331.6914564285,484.370685224959,4213.397651372529,885.9360511593972
2035-01-02 03:00:00,5973.937247037727,4428.060365748849,487.75085296598974,4213.0764105677845,874.729985525849
2035-01-02 04:00:00,5933.646721866511,4494.527363464564,498.9301387582302,4242.870234208754,906.3539022711324
2035-01-02 05:00:00,6214.651633717399,4862.845876927252,540.7982074404597,4318.301905829778,955.0606772584744
2035-01-02 06:00:00,6392.8677312949385,5223.838045331718,578.6358792422991,4602.964490885207,1129.9887070485684
2035-01-02 07:00:00,6638.324870104175,5088.400253855237,589.160811901455,4697.77836638817,1290.0429873914936
2035-01-02 08:00:00,7095.857132553089,5274.36783190356,592.1822158493451,4651.113607627254,1354.710510691658
2035-01-02 09:00:00,7458.067436930198,5256.067655639419,569.7703468868827,4787.153766087292,1380.1584006213125
2035-01-02 10:00:00,7368.871929878536,5040.815114845483,574.6052480721443,4657.28104603631,1338.0685725950186
2035-01-02 11:00:00,7352.464921532108,5092.4492098214405,581.4023639890406,4696.372720539141,1341.1454704295968
2035-01-02 12:00:00,7417.1632683337375,5060.4432079253775,574.5563709521036,4594.545565913903,1292.44632275643
2035-01-02 13:00:00,7399.409637179299,5089.981605680151,570.3570149647109,4617.1133336207895,1278.508407363783
2035-01-02 14:00:00,7340.09400753739,5074.197259634179,587.2612496139753,4617.139748436166,1267.1238018777426
2035-01-02 15:00:00,7499.78113382604,5099.6193028242,583.5713905426186,4653.450668895614,1297.2098716968642
2035-01-02 16:00:00,7452.388332390343,5443.788184883384,620.7302683734903,4758.087645232398,1358.859301762399
2035-01-02 17:00:00,7671.852791971207,5627.492848593614,641.7518091167689,4884.210259896388,1415.768834907792
2035-01-02 18:00:00,7599.223914766562,5658.98266655218,659.1547571519701,4997.398242921401,1449.9489582618608
2035-01-02 19:00:00,7663.94425369868,5610.713685776322,687.8373219090538,4963.214959946303,1461.5443666579886
2035-01-02 20:00:00,7709.62880319562,5510.132901369683,669.0289459024847,4954.1317680891725,1477.6224170029589
2035-01-02 21:00:00,7548.054766767814,5297.446948102745,651.3457520710596,4799.293591278886,1398.0728181231427
2035-01-02 22:00:00,7004.879107909984,4853.194374253366,579.4018796932486,4715.414381204785,1243.153367714744
2035-01-02 23:00:00,6559.424340962529,4621.923094481317,532.5902100207079,4424.425071979804,1071.778507886753
2035-01-03 00:00:00,6193.166670215822,4495.758369194946,514.020157002038,4331.252544523714,958.7635721361024
2035-01-03 01:00:00,6165.6469714616205,4370.373989764793,487.3669100887985,4265.472241215168,915.5587528118866
2035-01-03 02:00:00,6063.327778260255,4382.975485374347,475.6302665633329,4241.0289142142665,901.5771142280598
2035-01-03 03:00:00,6052.254359674284,4473.550642960675,480.3253837454136,4186.46597898464,887.4212285103472
2035-01-03 04:00:00,5969.051800202267,4582.495361406818,494.7352039957603,4205.460036126658,909.0969557845564
2035-01-03 05:00:00,6216.157139177948,4936.215374914104,542.5061463605876,4301.069974284887,954.0476646148444
2035-01-03 06:00:00,6530.024960046688,5192.017057752357,584.7741543687148,4569.263824196767,1101.2663838335195
2035-01-03 07:00:00,6749.9556771423895,5222.707471017691,595.5872084221432,4705.082291740848,1274.8220693666765
2035-01-03 08:00:00,7302.330324175311,5122.481214586694,586.8050527119497,4721.72493144258,1340.1757507408709
2035-01-03 09:00:00,7449.249883230799,5243.358681520597,578.7164483258055,4690.860216683866,1386.6143510947256
2035-01-03 10:00:00,7557.086798059123,5237.163049372402,580.0151645942913,4702.972623135264,1361.201901703638
2035-01-03 11:00:00,7484.794607227678,5076.837842654448,581.4649926487201,4666.461167023621,1371.9888905565142
2035-01-03 12:00:00,7205.543153558645,4963.262743624418,580.5268100889415,4643.035372179717,1295.086302790452
2035-01-03 13:00:00,7213.64618359887,5085.774565956745,592.2242526403694,4584.75872647845,1289.219178644552
2035-01-03 14:00:00,7299.159466147151,5122.779237692995,581.9081597891116,4665.046264335986,1281.1549113834687
2035-01-03 15:00:00,7353.63391024042,5234.792459645738,583.76414705912,4723.629253224887,1299.1869995196737
2035-01-03 16:00:00,7588.790041415449,5428.421469855428,612.1519302136836,4715.339815124817,1325.4955889035507
2035-01-03 17:00:00,7685.114921687508,5532.124329208932,646.2597755131503,4891.5925898519945,1401.6935807987527
2035-01-03 18:00:00,7566.76020458811,5578.633086810682,678.2473899691228,5022.827684518819,1420.5968666253148
2035-01-03 19:00:00,7680.563404377103,5706.063626935277,691.5777504113245,5016.526528620266,1475.673047855847
2035-01-03 20:00:00,7658.308763495397,5686.853202348045,676.0717684083002,4914.193151069853,1430.032453347273
2035-01-03 21:00:00,7553.211933306918,5301.588073138527,639.2115449851797,4820.068600141131,1396.986200840576
2035-01-03 22:00:00,6996.684248194612,4876.170947165271,592.9928682948763,4621.352839527928,1271.1531194719528
2035-01-03 23:00:00,6514.822799307503,4635.556305482142,534.0878296443843,4468.134198702398,1084.7663004485603
2035-01-04 00:00:00,6236.768701973843,4472.299633454551,508.84814615734376,4236.807118817194,972.1051729382044
2035-01-04 01:00:00,6002.602203199614,4323.504744924553,492.09184051146497,4200.98231636604,918.5761044571263
2035-01-04 02:00:00,6069.285760301879,4384.6735688788485,485.9838713746702,4218.918274031323,900.4880996705194
2035-01-04 03:00:00,5959.726802804221,4405.872074205789,492.11949631753566,4210.332924395869,898.2710874521392
2035-01-04 04:00:00,6055.342869264763,4507.036480861235,508.6894099060488,4180.764133116972,895.1901961345455
2035-01-04 05:00:00,6192.051847925703,4904.059885702667,539.7382986411479,4319.309682548689,955.7366675642594
2035-01-04 06:00:00,6581.564784272128,5193.96369706335,592.9660552537615,4600.005926298918,1108.671694193787
2035-01-04 07:00:00,6651.142039458976,5297.376507319307,588.8158548847962,4595.104095865053,1291.1986241326515
2035-01-04 08:00:00,7259.401943667011,5368.776940312917,600.9110404147636,4758.928422543328,1352.9684264889445
2035-01-04 09:00:00,7506.278096065659,5290.708625479734,585.8066039558322,4650.88787185506,1350.592053089846
2035-01-04 10:00:00,7496.619288243022,5154.715059340167,584.3381374102722,4639.322746986886,1347.7540022834874
2035-01-04 11:00:00,7470.260855828323,5167.319033237632,580.6687986340504,4693.415454891784,1367.9583965477711
2035-01-04 12:00:00,7307.479677076492,5042.362329747677,582.383762365297,4630.973574403721,1296.8815009670132
2035-01-04 13:00:00,7401.201651356993,5120.7295415276285,577.3490142808831,4537.305019855428,1289.7125243413484
2035-01-04 14:00:00,7307.470601105061,5085.327615324762,581.516730271219,4609.447437100809,1287.5937433943218
2035-01-04 15:00:00,7455.142833074286,5145.653473811601,596.8582788615114,4675.764009191857,1307.6115484043082
2035-01-04 16:00:00,7451.070823294663,5366.611410757872,611.1362765947196,4727.892775956282,1321.404435473847
2035-01-04 17:00:00,7668.839199867962,5573.61224362425,658.1861217406229,4882.603525298719,1385.278414921972
2035-01-04 18:00:00,7545.13954902481,5669.025749720428,676.4578111560212,5017.636633879895,1458.9272227612446
2035-01-04 19:00:00,7691.808113373937,5697.487622766533,699.3953992812291,5065.2531061001855,1430.1773629445263
2035-01-04 20:00:00,7653.034566540582,5610.4646843022765,688.2259650301465,4990.452279046274,1447.6089888550398
2035-01-04 21:00:00,7420.461571322383,5220.727035183239,658.5052635011635,4854.488047224837,1380.5186306882051
2035-01-04 22:00:00,7030.075839164339,4850.8136806380535,581.4533839864292,4576.949822082402,1264.4153015212971
2035-01-04 23:00:00,6516.099475103838,4667.995801691531,540.8528165135547,4388.849150401784,1087.8790240456422
2035-01-05 00:00:00,6147.073659485624,4452.495354135671,506.0735372263919,4295.729246220865,983.7438464294752
2035-01-05 01:00:00,6092.289653854197,4464.678614551186,479.30518206744136,4193.313266734507,909.5106380370264
2035-01-05 02:00:00,5858.845443868628,4351.646495490686,486.8606930677596,4228.8489047201765,905.1771518755352
2035-01-05 03:00:00,5936.197590699692,4444.353250355166,476.8251965190879,4113.308375972984,893.8530051644767
2035-01-05 04:00:00,6059.561909057776,4505.235246611383,499.4862684180603,4153.179381158414,880.222475182409
2035-01-05 05:00:00,6232.409244917215,4880.027404356764,539.764580557492,4390.042113267741,961.5999211559432
2035-01-05 06:00:00,6395.60404760038,5119.089291854314,582.6072591175255,4570.690664058492,1105.376829911853
2035-01-05 07:00:00,6717.515377603006,5128.276281314891,586.9025542389026,4662.625657287244,1262.5769538000743
2035-01-05 08:00:00,6984.202799200927,5181.0052381266205,597.0158127002203,4643.8333456476485,1298.81937160792
2035-01-05 09:00:00,7190.436355200809,5305.072426053327,581.5529211514694,4722.134972488472,1347.0835115824586
2035-01-05 10:00:00,7468.782024655375,5175.0317553312,590.480924156331,4628.988572311461,1342.3086886270137
2035-01-05 11:00:00,7319.195501449828,5102.267367589915,590.1508368437267,4605.524300325473,1343.2551032216702
2035-01-05 12:00:00,7241.77901317152,5028.164225908435,590.6983519869837,4576.132293009621,1290.1307577460077
2035-01-05 13:00:00,7327.521430294535,5097.492832661358,585.1171919692289,4546.900331961179,1272.0101211204312
2035-01-05 14:00:00,7333.441953241495,5005.218391587802,583.5092089916403,4587.8537420935645,1282.213954496379
2035-01-05 15:00:00,7396.0523286514845,5139.396283116922,584.2849935333622,4659.193127916654,1318.6447256167298
2035-01-05 16:00:00,7452.058309268728,5315.47987272101,614.5181626503688,4684.402537872647,1333.0267533494216
2035-01-05 17:00:00,7452.843329203532,5538.820049712648,654.0368587881576,4883.608024238637,1388.4540391920134
2035-01-05 18:00:00,7420.174179778762,5671.345819893861,664.0553644999785,4951.623635787149,1434.191366743492
2035-01-05 19:00:00,7571.723066618339,5688.758614191843,703.9638768525771,4937.792215631472,1436.4748844297308
2035-01-05 20:00:00,7515.826996722182,5527.39535901069,686.0475937352304,4958.8198419567325,1424.8556904514307
2035-01-05 21:00:00,7339.073725936665,5276.714588336765,650.829905087007,4713.495380487584,1388.9121208537545
2035-01-05 22:00:00,6996.240019060376,4965.996003942832,580.6634411761398,4584.408162281311,1256.1425568080645
2035-01-05 23:00:00,6415.123455078522,4642.560065997676,536.7736321459505,4239.600135817933,1078.717884544662
2035-01-06 00:00:00,5965.7288519344975,4437.635511852131,501.6883272467738,4193.069358217901,946.465630806598
2035-01-06 01:00:00,5862.039055473591,4281.153405827867,487.35341239909184,4126.724622204863,914.3660915301484
2035-01-06 02:00:00,5728.513959920723,4311.5621564519215,479.6880681672533,4093.480048679484,882.8445021698029
2035-01-06 03:00:00,5839.346960463734,4293.497481406726,493.0091114714021,4127.255338943139,869.5087602525306
2035-01-06 04:00:00,5701.765190872035,4415.6071668604245,492.1812249418342,4109.879719771918,898.5924646049968
2035-01-06 05:00:00,5886.088094103264,4879.946050313006,540.754780292777,4330.7772598705005,943.8846383422684
2035-01-06 06:00:00,6200.836629897356,5111.129850045209,585.8885934179813,4551.492531902905,1090.217301204568
2035-01-06 07:00:00,6374.770049683473,5121.4087293425255,595.5372040804008,4617.283411844244,1270.7310884173037
2035-01-06 08:00:00,6730.800094980935,5232.204777917809,594.6066732253586,4646.416275374233,1319.7533013543627
2035-01-06 09:00:00,7274.671387126431,5158.559546680947,575.7931709839655,4704.405064974465,1331.8483076016655
2035-01-06 10:00:00,7082.984781118493,5165.32198972708,585.9387496099821,4717.854167620399,1336.5955649697246
2035-01-06 11:00:00,6994.371964769021,5080.862612360909,580.4216647418377,4575.782897641406,1304.2439471690698
2035-01-06 12:00:00,6913.871301757916,4925.128280295499,570.7276626675799,4468.62445617232,1297.4696143565582
2035-01-06 13:00:00,6941.0626337912,4983.939581267568,568.9608896773321,4455.094461475529,1255.1198876616313
2035-01-06 14:00:00,7097.270554135112,5064.547432662226,578.5128277685919,4565.049174505672,1256.380467471342
2035-01-06 15:00:00,7042.540436198239,5049.236774465884,587.6169612773615,4590.150825956643,1276.4899816394482
2035-01-06 16:00:00,7243.566460976984,5257.517348086404,605.790342367196,4713.699116470059,1327.6204323024706
2035-01-06 17:00:00,7259.62714493989,5583.161983098705,648.9609466305167,4905.0288086471965,1415.9584645875232
2035-01-06 18:00:00,7241.447415118411,5572.579857386538,673.9946027812088,5007.78608220833,1434.3512409032285
2035-01-06 19:00:00,7348.050682616198,5721.439740052313,693.3896245831081,4969.366775867999,1455.8281022733172
2035-01-06 20:00:00,7373.094462731927,5501.420870306736,688.2601853102572,4980.8608403093485,1434.5504253761385
2035-01-06 21:00:00,7240.728071208086,5254.469745477006,649.4410626608558,4787.545656112268,1379.6776606971862
2035-01-06 22:00:00,6723.450406830366,4946.586592378776,588.4118457097372,4498.799399984029,1235.1057509240848
2035-01-06 23:00:00,6309.878986416757,4487.657663313667,534.5042244223462,4398.264912264879,1057.0516812009544
2035-01-07 00:00:00,6156.5119305725375,4464.065266513873,511.7130596024055,4173.843409275724,960.268260348916
2035-01-07 01:00:00,6059.592478743018,4339.985655457317,503.0536418870451,4223.748483239408,905.50853468467
2035-01-07 02:00:00,6040.975072896479,4300.196313134282,479.1822908262468,4162.59693694102,886.284900966557
2035-01-07 03:00:00,5878.442744297239,4361.723494492579,485.788959094456,4108.820891187011,876.7394295468276
2035-01-07 04:00:00,5955.4860365907325,4489.14882946954,489.6064778984969,4164.5549818854815,891.1464521949911
2035-01-07 05:00:00,6027.853953902439,4912.867280544952,538.4516889243017,4310.679240196099,952.1041848428164
2035-01-07 06:00:00,6345.493438335708,5065.403706748626,585.0029073744663,4513.739902770126,1106.5272348556334
2035-01-07 07:00:00,6636.35525058194,5103.906219362992,590.47531677662,4532.600471039669,1252.5362863290347
2035-01-07 08:00:00,7113.009041620396,5206.023667049016,589.8690225486947,4729.943275306286,1331.6065616630474
2035-01-07 09:00:00,7349.551144908571,5246.962686125066,578.3410744160594,4689.341663392399,1361.160592959537
2035-01-07 10:00:00,7452.311901128473,5164.121086274844,575.0539193505602,4711.655133412694,1358.2561585678482
2035-01-07 11:00:00,7292.532575652129,5123.071122860758,568.3507720310722,4650.973076819678,1339.6634471707646
2035-01-07 12:00:00,7204.176726155578,4967.156933550029,575.5466023736777,4566.709264234904,1283.7062470400183
2035-01-07 13:00:00,7309.530640841898,5070.400395392091,579.9379859602303,4573.659482323072,1272.5649649101622
2035-01-07 14:00:00,7359.407326577915,5025.4489918876,579.9923071938276,4588.935221710033,1268.3799185478974
2035-01-07 15:00:00,7368.192887769826,5072.761524090523,579.8412708895064,4603.162592631392,1291.815227276815
2035-01-07 16:00:00,7340.641523214525,5366.5699554513085,613.780942254273,4761.344750634481,1354.0965397032796
2035-01-07 17:00:00,7644.19713413254,5638.989734187092,648.9909718934822,4880.32998528602,1413.1142047842002
2035-01-07 18:00:00,7547.770407961573,5542.661829223197,672.3724700453542,5023.090753494936,1446.7633412630162
2035-01-07 19:00:00,7611.112188104659,5596.65685975065,685.7319430510818,4943.53782381819,1449.3051323558286
2035-01-07 20:00:00,7573.462368506152,5584.787061322837,660.620234825006,5020.601036637901,1452.0575771767014
2035-01-07 21:00:00,7243.607538724887,5319.137924814711,648.1974156833172,4790.809362934012,1405.7901759808751
2035-01-07 22:00:00,7055.247123908529,4930.774898817796,589.105069675242,4587.214252845166,1267.0558693057374
2035-01-07 23:00:00,6549.600250606754,4648.763603362208,534.3495019232979,4349.854793542404,1077.649911390244
2035-01-08 00:00:00,6195.609387566187,4479.27522380746,516.1657587537841,4264.729330646404,960.0692859155348
2035-01-08 01:00:00,5989.532662327672,4348.080855009891,490.1890337520925,4173.005502677511,918.8181039263648
2035-01-08 02:00:00,6051.008865837667,4369.851394923905,486.58661765341145,4204.369663179403,897.0620875210061
2035-01-08 03:00:00,6025.035090839323,4418.628176135967,482.7182055393619,4163.168413236135,892.3616734844858
2035-01-08 04:00:00,6050.212463285163,4580.416549105687,497.1668005073994,4113.22395426495,892.7854352509111
2035-01-08 05:00:00,6160.108747714797,4848.562130869305,532.012797029307,4421.154746104181,948.5641883857484
2035-01-08 06:00:00,6569.156783091452,5140.846785230618,577.3088398350909,4684.278251277733,1101.4869060554604
2035-01-08 07:00:00,6752.027528837749,5168.560086552866,590.7074721090439,4649.377502915029,1255.1030765438695
2035-01-08 08:00:00,7090.7714493143085,5215.151338518387,591.4505242923142,4692.389996214158,1340.7621265541654
2035-01-08 09:00:00,7420.898260506698,5255.0771324990665,578.7009134289984,4677.443909605813,1373.5910334702642
2035-01-08 10:00:00,7426.029402132044,5171.706671498377,584.0485030564071,4704.982959586551,1346.2952692328622
2035-01-08 11:00:00,7409.089650840635,5101.61278689896,584.4688879975031,4644.58794316778,1346.5043185990653
2035-01-08 12:00:00,7284.305970658984,5068.1683249700445,571.877949902025,4645.726889506213,1322.138957971858
2035-01-08 13:00:00,7315.111732366296,5070.561772118615,581.8881077533644,4614.4072936926905,1295.34945080618
2035-01-08 14:00:00,7386.941114405054,5126.652817627775,575.1601015715055,4560.880284456336,1265.1004963180874
2035-01-08 15:00:00,7427.696911740365,5202.276926654231,575.4754330283346,4635.610576980843,1317.314503473581
2035-01-08 16:00:00,7591.301786018433,5286.961368564309,601.8087320721168,4722.171592426386,1315.079919598762
2035-01-08 17:00:00,7554.370737549387,5645.457122547141,654.2076943361747,4889.480347556758,1388.198870044445
2035-01-08 18:00:00,7568.514979722118,5594.6633405374905,680.549817250543,4976.262515252812,1437.1734209919905
2035-01-08 19:00:00,7593.115110036737,5609.788350325102,696.3187540484965,5066.3370995691,1430.6119775883988
2035-01-08 20:00:00,7569.549322141411,5603.094119581807,672.0448482033795,4980.144584625523,1443.1406882920485
2035-01-08 21:00:00,7396.958358807052,5349.720544130578,663.7979768740888,4821.148760333055,1361.6398945586004
2035-01-08 22:00:00,7004.219103294735,4950.207222394437,591.5703140042248,4495.500348499912,1235.2877770505163
2035-01-08 23:00:00,6561.555999209285,4617.345444576022,534.9851819892194,4401.612207710662,1088.496425677674
2035-01-09 00:00:00,6188.608864933265,4468.9385589503245,510.3506338576805,4297.433051629682,968.8434437905272
2035-01-09 01:00:00,6070.213500807704,4418.752407376605,497.0681693573716,4246.790616795294,916.8354466332762
2035-01-09 02:00:00,5981.624738333571,4374.088230409661,478.83889232584175,4124.849065189907,899.6770460081015
2035-01-09 03:00:00,5907.272945929082,4424.883645435485,474.9734141442895,4228.395389387713,891.972445919372
2035-01-09 04:00:00,5928.521432844318,4623.780865862978,499.577328663858,4215.212323356478,896.1626797849082
2035-01-09 05:00:00,6136.731798193805,4883.671590153834,539.5888176304622,4360.207986567914,955.966371395421
2035-01-09 06:00:00,6478.302373341216,5215.719179134521,593.2473556577222,4611.555136660722,1115.9635115226777
2035-01-09 07:00:00,6727.678007044478,5123.1130508223805,586.9224473666783,4735.591301875505,1292.2780394356278
2035-01-09 08:00:00,7114.056812989621,5191.847266767587,597.064067801175,4637.401191064071,1331.3101616814436
2035-01-09 09:00:00,7331.540560016319,5278.873675634897,585.2226657901198,4714.9280644526125,1396.3419668914214
2035-01-09 10:00:00,7435.867389384421,5181.255907085836,585.0475717498542,4764.7206332683845,1360.7257832732687
2035-01-09 11:00:00,7436.425006010116,5177.866486800261,585.3595013993636,4654.881067645736,1330.414817387319
2035-01-09 12:00:00,7315.168869552135,5037.274803740083,574.6682739083515,4593.113641471692,1302.786125183166
2035-01-09 13:00:00,7423.339306071904,5049.788908562489,571.2177252772318,4575.787019364763,1277.8178038726949
2035-01-09 14:00:00,7444.655370183912,5171.937478660302,577.0894536747363,4559.525540724248,1264.4809444270484
2035-01-09 15:00:00,7300.145995246199,5134.79613321338,583.4960879396217,4732.168908828245,1297.792308012915
2035-01-09 16:00:00,7562.766815137243,5388.939115554887,615.7146518156718,4779.096967984305,1322.1057323302869
2035-01-09 17:00:00,7677.488386322027,5588.240845124463,663.6216774435946,4916.413718920808,1389.626878074474
2035-01-09 18:00:00,7793.532587081391,5766.752218075932,690.9430986851384,4970.145249112078,1456.9917546340105
2035-01-09 19:00:00,7539.196722718664,5606.466208733966,709.6560835841887,5057.956652818107,1453.147629774592
2035-01-09 20:00:00,7530.911057038961,5662.511370453698,686.8052048744596,4957.978776241686,1476.6971194824089
2035-01-09 21:00:00,7508.837731096511,5307.679649983854,645.7702389620245,4828.204433381583,1372.1647488778988
2035-01-09 22:00:00,6925.693039419368,4894.762555303356,593.6238485468384,4499.461495844283,1230.1091761808775
2035-01-09 23:00:00,6688.9555475550405,4519.685270482477,531.7995644340721,4402.31561739201,1076.2464699722086
2035-01-10 00:00:00,6271.052321020618,4535.847307343524,511.616479346832,4228.78877029387,972.0388684344132
2035-01-10 01:00:00,6020.519442283696,4380.861696732351,487.7371299201461,4186.4519714724165,921.938150708896
2035-01-10 02:00:00,6083.427672775214,4319.317721352479,483.23356601810747,4174.975481778133,911.5188040213152
2035-01-10 03:00:00,6032.150580820394,4336.38429557029,490.3617073592173,4191.630711532438,893.2500362127867
2035-01-10 04:00:00,6090.546428833395,4526.06770786139,498.24890494680704,4221.35669681039,916.028880547123
2035-01-10 05:00:00,6174.06493725653,4928.006674367586,538.2484385203404,4291.512547067679,951.510063240544
2035-01-10 06:00:00,6432.828245098348,5260.107540564548,597.9274310944076,4534.793997593818,1104.1913668101156
2035-01-10 07:00:00,6721.03002636808,5141.84384400895,593.8227219320706,4703.482256655282,1304.0442827501931
2035-01-10 08:00:00,7161.138544994581,5118.232396786821,598.2585984656872,4714.286503597495,1322.8583668898093
2035-01-10 09:00:00,7330.530061464186,5210.73345849331,589.5137880593613,4671.438451627098,1358.230700677945
2035-01-10 10:00:00,7606.762211926575,5218.5793790388425,578.6379828444475,4652.441891695971,1372.8803843172466
2035-01-10 11:00:00,7328.894185585706,5196.652963062603,573.96125640092,4712.023898432563,1361.3345109738498
2035-01-10 12:00:00,7351.760214033169,5047.306446685727,583.9265929516476,4612.131931491607,1297.2194664371143
2035-01-10 13:00:00,7503.991750897811,5060.602293642322,582.2030848675654,4635.765258245499,1303.396892653377
2035-01-10 14:00:00,7397.613311331121,5162.791476074971,580.4378256894994,4599.316258539067,1275.9357547951884
2035-01-10 15:00:00,7444.019698118512,5183.438338376926,587.7728119235652,4634.692414620491,1306.1461770058256
2035-01-10 16:00:00,7477.0200705356865,5388.430093200484,609.4790667765191,4794.382432702629,1352.7417614460862
2035-01-10 17:00:00,7542.794070440409,5508.356162259092,645.0647090770066,4862.052934462918,1400.3578344351797
2035-01-10 18:00:00,7626.377302791523,5778.185744614243,663.6759158737686,5057.0349889749095,1465.516667825745
2035-01-10 19:00:00,7740.953881437837,5716.960204372496,682.0716292650844,4998.09030650256,1457.7321775401651
2035-01-10 20:00:00,7623.311269850864,5584.148931756891,691.6477282054076,4965.248085514545,1450.2070745343487
2035-01-10 21:00:00,7508.795392630934,5256.544838447754,651.3313845483115,4840.21814823996,1377.068677019235
2035-01-10 22:00:00,6952.912400883399,4899.057219837069,584.2903300378358,4595.176261283001,1265.691520288082
2035-01-10 23:00:00,6560.682567227398,4672.273149797706,540.1887465703095,4336.401168085665,1088.4931077335823
2035-01-11 00:00:00,6161.645303484154,4426.500477109811,522.4662871913624,4337.635968257582,975.0728193710958
2035-01-11 01:00:00,6060.6790900164015,4441.444747147809,496.00142575791904,4221.952501222262,914.7527938059748
2035-01-11 02:00:00,5958.974263578824,4424.790294018676,496.5389214847623,4164.640608115671,891.015476467783
2035-01-11 03:00:00,5935.523657017664,4414.736728242561,486.8477913551244,4224.224663580076,880.7168550527696
2035-01-11 04:00:00,6071.019497602983,4586.420152774676,501.8548507520677,4241.689167907891,905.6183907754836
2035-01-11 05:00:00,6329.918750576912,4852.688445653227,538.4804659802542,4393.4341051884885,938.5702875923644
2035-01-11 06:00:00,6546.7210384201735,5246.950794292597,590.3257112237368,4634.143810743224,1113.829978160952
2035-01-11 07:00:00,6693.377986710944,5237.95442102802,596.1313780675281,4736.459845489938,1294.928795557833
2035-01-11 08:00:00,7207.0301076280275,5343.931490531027,594.1467285991685,4772.287259359858,1343.9828116820593
2035-01-11 09:00:00,7523.471653952636,5167.325673043386,588.9593136905482,4694.891398137391,1378.2347238764778
2035-01-11 10:00:00,7467.081935617637,5185.77420967144,585.3192871506635,4705.875441061495,1316.5527406260387
2035-01-11 11:00:00,7444.567678758106,5091.874868692061,595.6777741338241,4628.845198082388,1327.0330714524605
2035-01-11 12:00:00,7202.448859175453,5075.230890446504,584.2625145898783,4637.588251969714,1307.3374077059673
2035-01-11 13:00:00,7374.9247226292655,5177.762576065896,598.8836126739451,4622.220969723058,1304.9613308789394
2035-01-11 14:00:00,7350.557494547974,5205.678097711853,569.5259594996386,4586.327930533061,1272.7866506905918
2035-01-11 15:00:00,7540.18052525672,5257.388946667553,587.9763016381944,4642.931218893055,1314.9700577987244
2035-01-11 16:00:00,7523.165086276406,5392.296229456516,613.4374014516618,4833.839216250045,1342.904519672721
2035-01-11 17:00:00,7629.601729052246,5589.820271195864,656.2586184041252,4952.813644094641,1429.9177783355894
2035-01-11 18:00:00,7681.507832024546,5579.837681347021,691.0896413791893,4964.334572714644,1441.1444936772716
2035-01-11 19:00:00,7600.228575587628,5644.696971269237,698.873886483246,4956.41259338442,1452.5226674448202
